rank,name,position,team,salary,season,salary_zscore,position_encoded,team_encoded,high_earner,experience_years,is_rookie_contract,is_veteran
108,Nazr Mohammed,Center,San Antonio Spurs,5500000,2006,0.37156699180994784,0,32,1,5,0,0
126,Nazr Mohammed,Center,Detroit Pistons,5215000,2007,0.3401436917616546,0,9,0,6,0,0
121,Nazr Mohammed,Center,Charlotte Hornets,5632200,2008,0.38689467535142263,0,4,0,7,0,0
125,Nazr Mohammed,Center,Charlotte Hornets,6049400,2009,0.36436447310515413,0,4,0,8,0,0
109,Nazr Mohammed,Center,Charlotte Hornets,6466600,2010,0.47978065672719344,0,4,1,9,0,0
101,Nazr Mohammed,Center,Charlotte Hornets,6883800,2011,0.6948595010574431,0,4,1,10,0,1
184,Nazr Mohammed,Center,Oklahoma City Thunder,3750000,2012,0.07116176079925476,0,26,0,11,0,1
406,Nazr Mohammed,Center,Chicago Bulls,884293,2013,-0.5704284076567795,0,5,0,12,0,1
329,Nazr Mohammed,Center,Chicago Bulls,884293,2014,-0.7033470106455401,0,5,0,13,0,1
375,Nazr Mohammed,Center,Chicago Bulls,915243,2015,-0.660488105697669,0,5,0,14,0,1
501,Nazr Mohammed,Center,Oklahoma City Thunder,222888,2016,-0.8157779163246051,0,26,0,15,0,1
181,Nemanja Bjelica,Power Forward,Minnesota Timberwolves,3950001,2016,-0.0759830891236796,6,22,0,0,1,0
225,Nemanja Bjelica,Power Forward,Minnesota Timberwolves,3800000,2017,-0.18908843685261453,6,22,0,1,1,0
223,Nemanja Bjelica,Power Forward,Minnesota Timberwolves,3949999,2018,-0.2328929704104874,6,22,0,2,1,0
170,Nemanja Bjelica,Power Forward,Sacramento Kings,6500000,2019,-0.025530358719269088,6,31,0,3,1,0
178,Nemanja Bjelica,Power Forward,Sacramento Kings,6825000,2020,-0.05287949283201083,6,31,0,4,0,0
310,Nemanja Nedovic,Point Guard,Golden State Warriors,1056720,2014,-0.6681056063148169,5,11,0,0,1,0
345,Nemanja Nedovic,Point Guard,Golden State Warriors,1104240,2015,-0.618710962418743,5,11,0,1,1,0
323,Nenad Krstic,Center,Brooklyn Nets,1010040,2006,-0.7387412502126997,0,3,0,0,1,0
326,Nenad Krstic,Center,Brooklyn Nets,1080480,2007,-0.6791488540255269,0,3,0,1,1,0
265,Nenad Krstic,Center,Brooklyn Nets,1889760,2008,-0.4669835986222977,0,3,0,2,1,0
154,Nenad Krstic,Center,Oklahoma City Thunder,4778548,2009,0.09348325412796085,0,26,0,3,1,0
140,Nenad Krstic,Center,Oklahoma City Thunder,5160832,2010,0.19843938096655392,0,26,0,4,0,0
128,Nenad Krstic,Center,Oklahoma City Thunder,5543116,2011,0.3895763536979956,0,26,1,5,0,0
122,Nenad Krstic,Center,Bilbao Basket Bilbao Basket,5543116,2012,0.4945281068262025,0,1,1,6,0,0
187,Nene Hilario,Center,Denver Nuggets,3039889,2006,-0.2367862050093061,0,8,0,0,1,0
67,Nene Hilario,Center,Denver Nuggets,8000000,2007,1.0267360265471437,0,8,1,1,1,0
67,Nene Hilario,Center,Denver Nuggets,8840000,2008,1.1187890349812095,0,8,1,2,1,0
66,Nene Hilario,Center,Denver Nuggets,9680000,2009,1.1382243353224681,0,8,1,3,1,0
53,Nene Hilario,Center,Denver Nuggets,10520000,2010,1.3531277805410533,0,8,1,4,0,0
46,Nene Hilario,Center,Denver Nuggets,11360000,2011,1.7141216271142612,0,8,1,5,0,0
32,Nene Hilario,Center,Washington Wizards,13000000,2012,2.2551469021672794,0,35,1,6,0,0
37,Nene Hilario,Center,Washington Wizards,13000000,2013,2.362072994769723,0,35,1,7,0,0
35,Nene Hilario,Center,Washington Wizards,13000000,2014,1.7729155766498004,0,35,1,8,0,0
32,Nene Hilario,Center,Washington Wizards,13000000,2015,2.010806278234372,0,35,1,9,0,0
49,Nene Hilario,Center,Washington Wizards,13000000,2016,1.7203516199054127,0,35,1,10,0,1
265,Nene Hilario,Center,Houston Rockets,2898000,2017,-0.33538347461346213,0,12,0,11,0,1
235,Nene Hilario,Center,Houston Rockets,3477600,2018,-0.3002846222619304,0,12,0,12,0,1
226,Nene Hilario,Center,Houston Rockets,3651480,2019,-0.3919386035665252,0,12,0,13,0,1
292,Nene Hilario,Center,Atlanta Hawks,2564753,2020,-0.5407123333999618,0,0,0,14,0,1
188,Nerlens Noel,Center,Oklahoma City Thunder,3172320,2014,-0.23570978082299682,0,26,0,0,1,0
193,Nerlens Noel,Center,Philadelphia 76ers,3315120,2015,-0.13000346688965042,0,28,0,1,1,0
193,Nerlens Noel,Center,Philadelphia 76ers,3457800,2016,-0.17368008777736216,0,28,0,2,1,0
204,Nerlens Noel,Center,Philadelphia 76ers,4384490,2017,-0.09429022552130875,0,28,0,3,1,0
216,Nerlens Noel,Center,Dallas Mavericks,4187599,2018,-0.19899735149532696,0,7,0,4,0,0
315,Nerlens Noel,Center,Oklahoma City Thunder,1757429,2019,-0.6355724564308864,0,26,0,5,0,0
364,Nerlens Noel,Center,Oklahoma City Thunder,1620564,2020,-0.6488296331487823,0,26,0,6,0,0
77,Nick Anderson,Forward,Memphis Grizzlies,5401000,2002,0.5402910967422838,1,19,1,0,1,0
386,Nick Calathes,Shooting Guard,Memphis Grizzlies,490180,2014,-0.783897594863756,7,19,0,0,1,0
423,Nick Calathes,Shooting Guard,Memphis Grizzlies,816482,2015,-0.6823188884475011,7,19,0,1,1,0
254,Nick Collison,Forward,Oklahoma City Thunder,1815000,2006,-0.5396851957047418,1,26,0,0,1,0
226,Nick Collison,Forward,Oklahoma City Thunder,2501070,2007,-0.3289275955433302,1,26,0,1,1,0
119,Nick Collison,Forward,Oklahoma City Thunder,5750000,2008,0.41377202293056997,1,26,1,2,1,0
112,Nick Collison,Forward,Oklahoma City Thunder,6350000,2009,0.42843715381427233,1,26,1,3,1,0
115,Nick Collison,Forward,Oklahoma City Thunder,6250000,2010,0.4331119373760112,1,26,1,4,0,0
34,Nick Collison,Forward,Oklahoma City Thunder,13270000,2011,2.14904201958299,1,26,1,5,0,0
205,Nick Collison,Forward,Oklahoma City Thunder,3272997,2012,-0.041461748864309755,1,26,0,6,0,0
257,Nick Collison,Forward,Oklahoma City Thunder,2585668,2013,-0.15862540073746473,1,26,0,7,0,0
214,Nick Collison,Forward,Oklahoma City Thunder,2585668,2014,-0.35561235022006016,1,26,0,8,0,0
250,Nick Collison,Forward,Oklahoma City Thunder,2242003,2015,-0.367212325570218,1,26,0,9,0,0
186,Nick Collison,Forward,Oklahoma City Thunder,3750000,2016,-0.11568129661967243,1,26,0,10,0,1
226,Nick Collison,Forward,Oklahoma City Thunder,3750000,2017,-0.19719791788148636,1,26,0,11,0,1
347,Nick Collison,Forward,Oklahoma City Thunder,1471382,2018,-0.5864883292852272,1,26,0,12,0,1
478,Nick Fazekas,Power Forward,LA Clippers,125636,2008,-0.8694876217183568,6,14,0,0,1,0
469,Nick Johnson,Guard,Houston Rockets,507336,2015,-0.7506545590460125,3,12,0,0,1,0
427,Nick Johnson,Guard,San Antonio Spurs,845059,2016,-0.6922831665184074,3,32,0,1,1,0
450,Nick Johnson,Guard,San Antonio Spurs,874636,2017,-0.6635521140635061,3,32,0,2,1,0
486,Nick Johnson,Guard,San Antonio Spurs,874636,2018,-0.6716191163439238,3,32,0,3,1,0
24,Nick Van Exel,Point Guard,Denver Nuggets,8354000,2000,1.1614347998478798,5,8,1,0,1,0
47,Nick Van Exel,Point Guard,Denver Nuggets,8184000,2001,1.286127465060002,5,8,1,1,1,0
40,Nick Van Exel,Point Guard,Denver Nuggets,9093000,2002,1.5432983215930263,5,8,1,2,1,0
38,Nick Van Exel,Point Guard,Dallas Mavericks,10003000,2003,1.1987672773711484,5,7,1,3,1,0
32,Nick Van Exel,Point Guard,Golden State Warriors,10912000,2004,1.0793402270256303,5,11,1,4,0,0
27,Nick Van Exel,Point Guard,Portland Trail Blazers,11821000,2005,0.9677947543655122,5,30,1,5,0,0
369,Nick Van Exel,Point Guard,San Antonio Spurs,719373,2006,-0.8106193884998998,5,32,0,6,0,0
298,Nick Young,Guard,Washington Wizards,1491240,2008,-0.5579102587007511,3,35,0,0,1,0
295,Nick Young,Guard,Washington Wizards,1602960,2009,-0.5833911170886302,3,35,0,1,1,0
282,Nick Young,Guard,Washington Wizards,1714800,2010,-0.544043999842279,3,35,0,2,1,0
232,Nick Young,Guard,Washington Wizards,2630503,2011,-0.27364604895620376,3,35,0,3,1,0
189,Nick Young,Guard,Washington Wizards,3695857,2012,0.05837824647394785,3,35,0,4,0,0
122,Nick Young,Guard,Philadelphia 76ers,5600000,2013,0.5709674176906372,3,28,1,5,0,0
303,Nick Young,Guard,Los Angeles Lakers,1106942,2014,-0.6578410084948839,3,16,0,6,0,0
139,Nick Young,Guard,Los Angeles Lakers,4994420,2015,0.24120007977141,3,16,0,7,0,0
139,Nick Young,Guard,Los Angeles Lakers,5219169,2016,0.17593412434662414,3,16,0,8,0,0
180,Nick Young,Guard,Los Angeles Lakers,5443918,2017,0.0775379998278035,3,16,0,9,0,0
194,Nick Young,Guard,Golden State Warriors,5192000,2018,-0.055711183422910975,3,11,0,10,0,1
437,Nick Young,Guard,Denver Nuggets,1042584,2019,-0.7275237510638315,3,8,0,11,0,1
476,Nick Young,Guard,Denver Nuggets,1042584,2020,-0.7150130317149838,3,8,0,12,0,1
526,Nick Zeisloft,Guard,Golden State Warriors,543471,2017,-0.7172636397620328,3,11,0,0,1,0
557,Nick Zeisloft,Guard,Golden State Warriors,543471,2018,-0.7188625617902163,3,11,0,1,1,0
272,Nickeil Alexander-Walker,Shooting Guard,New Orleans Pelicans,2964840,2020,-0.49489912639944994,7,24,0,0,1,0
337,Nicolas Batum,Shooting Guard,Portland Trail Blazers,1040640,2009,-0.703249233576825,7,30,0,0,1,0
321,Nicolas Batum,Shooting Guard,Portland Trail Blazers,1118760,2010,-0.6724670076081084,7,30,0,1,1,0
324,Nicolas Batum,Shooting Guard,Portland Trail Blazers,1196760,2011,-0.6001193831233724,7,30,0,2,1,0
270,Nicolas Batum,Shooting Guard,Portland Trail Blazers,2155365,2012,-0.30534193064997767,7,30,0,3,1,0
53,Nicolas Batum,Shooting Guard,Portland Trail Blazers,10850000,2013,1.8416842122399886,7,30,1,4,0,0
47,Nicolas Batum,Shooting Guard,Portland Trail Blazers,11295250,2014,1.4244911185730467,7,30,1,5,0,0
45,Nicolas Batum,Shooting Guard,Portland Trail Blazers,11765500,2015,1.7379242569439062,7,30,1,6,0,0
47,Nicolas Batum,Shooting Guard,Charlotte Hornets,13125306,2016,1.7452236134879093,7,4,1,7,0,0
26,Nicolas Batum,Shooting Guard,Charlotte Hornets,20869566,2017,2.579417996108894,7,4,1,8,0,0
22,Nicolas Batum,Shooting Guard,Charlotte Hornets,24000000,2018,2.6274066640364206,7,4,1,9,0,0
32,Nicolas Batum,Shooting Guard,Charlotte Hornets,24000000,2019,2.2255137922177024,7,4,1,10,0,1
44,Nicolas Batum,Shooting Guard,Charlotte Hornets,25565217,2020,2.0930273740632197,7,4,1,11,0,1
548,Nicolas Brussino,Small Forward,Dallas Mavericks,543471,2017,-0.7172636397620328,8,7,0,0,1,0
437,Nicolas Brussino,Small Forward,Atlanta Hawks,1312611,2018,-0.6091383348019735,8,0,0,1,1,0
492,Nicolas Claxton,Power Forward,Brooklyn Nets,898310,2020,-0.731533575063785,6,3,0,0,1,0
505,Nicolas Laprovittola,Guard,San Antonio Spurs,543471,2017,-0.7172636397620328,3,32,0,0,1,0
545,Nicolas Laprovittola,Guard,San Antonio Spurs,543471,2018,-0.7188625617902163,3,32,0,1,1,0
232,Nicolo Melli,Power Forward,New Orleans Pelicans,4102564,2020,-0.36462049919724043,6,24,0,0,1,0
592,Nigel Hayes,Forward,Toronto Raptors,55296,2018,-0.7885047914362956,1,33,0,0,1,0
420,Nigel Williams-Goss,Point Guard,Utah Jazz,1500000,2020,-0.6626351891623736,5,34,0,0,1,0
229,Nik Stauskas,Guard,Sacramento Kings,2745840,2015,-0.2558408723819439,3,31,0,0,1,0
222,Nik Stauskas,Guard,Philadelphia 76ers,2869440,2016,-0.29046369067105937,3,28,0,1,1,0
255,Nik Stauskas,Guard,Philadelphia 76ers,2993040,2017,-0.3199689730737826,3,28,0,2,1,0
465,Nik Stauskas,Guard,Portland Trail Blazers,504200,2019,-0.7967766741585772,3,30,0,3,1,0
317,Nikola Jokic,Center,Denver Nuggets,1300000,2016,-0.6019819069425328,0,8,0,0,1,0
340,Nikola Jokic,Center,Denver Nuggets,1358500,2017,-0.5850743954924255,0,8,0,1,1,0
366,Nikola Jokic,Center,Denver Nuggets,1471382,2018,-0.5864883292852272,0,8,0,2,1,0
25,Nikola Jokic,Center,Denver Nuggets,24605181,2019,2.3033588865210275,0,8,1,3,1,0
29,Nikola Jokic,Center,Denver Nuggets,27504630,2020,2.315105895056113,0,8,1,4,0,0
532,Nikola Jovanovic,Power Forward,Detroit Pistons,543471,2017,-0.7172636397620328,6,9,0,0,1,0
561,Nikola Jovanovic,Power Forward,Detroit Pistons,543471,2018,-0.7188625617902163,6,9,0,1,1,0
127,Nikola Mirotic,Forward,Chicago Bulls,5305000,2015,0.30985273118687606,1,5,1,0,1,0
131,Nikola Mirotic,Forward,Chicago Bulls,5543725,2016,0.2403552594012961,1,5,0,1,1,0
171,Nikola Mirotic,Forward,Chicago Bulls,5782450,2017,0.1324443764611242,1,5,0,2,1,0
96,Nikola Mirotic,Forward,Chicago Bulls,12500000,2018,0.9868358832100534,1,5,1,3,1,0
95,Nikola Mirotic,Forward,Milwaukee Bucks,12500000,2019,0.746256207316264,1,21,1,4,0,0
106,Nikola Mirotic,Forward,Milwaukee Bucks,12500000,2020,0.5969540426937748,1,21,1,5,0,0
163,Nikola Pekovic,Center,Minnesota Timberwolves,4275000,2011,0.10081744876821856,0,22,0,0,1,0
155,Nikola Pekovic,Center,Minnesota Timberwolves,4503600,2012,0.24909162053276213,0,22,1,1,1,0
148,Nikola Pekovic,Center,Minnesota Timberwolves,4837200,2013,0.38633831847497146,0,22,1,2,1,0
40,Nikola Pekovic,Center,Minnesota Timberwolves,12100000,2014,1.588969536310115,0,22,1,3,1,0
40,Nikola Pekovic,Center,Minnesota Timberwolves,12100000,2015,1.8118643429071795,0,22,1,4,0,0
54,Nikola Pekovic,Center,Minnesota Timberwolves,12100000,2016,1.5417105793786479,0,22,1,5,0,0
83,Nikola Pekovic,Center,Minnesota Timberwolves,12100000,2017,1.1570854139401074,0,22,1,6,0,0
100,Nikola Pekovic,Center,Minnesota Timberwolves,12100000,2018,0.9297725517030494,0,22,1,7,0,0
297,Nikola Vucevic,Center,Philadelphia 76ers,1719480,2012,-0.4082572131737832,0,28,0,0,1,0
311,Nikola Vucevic,Center,Orlando Magic,1793520,2013,-0.35035792785530845,0,27,0,1,1,0
249,Nikola Vucevic,Center,Orlando Magic,1793520,2014,-0.5175151146233945,0,27,0,2,1,0
227,Nikola Vucevic,Center,Orlando Magic,2751260,2015,-0.2546427998380846,0,27,0,3,1,0
62,Nikola Vucevic,Center,Orlando Magic,11250000,2016,1.3729940411033699,0,27,1,4,0,0
89,Nikola Vucevic,Center,Orlando Magic,11750000,2017,1.1003190467380046,0,27,1,5,0,0
90,Nikola Vucevic,Center,Orlando Magic,12750000,2018,1.022500465401931,0,27,1,6,0,0
91,Nikola Vucevic,Center,Orlando Magic,12750000,2019,0.7784139809010778,0,27,1,7,0,0
24,Nikola Vucevic,Center,Orlando Magic,28000000,2020,2.371829778491075,0,27,1,8,0,0
366,Nikoloz Tskitishvili,Small Forward,Phoenix Suns,745248,2006,-0.8042208402361434,8,29,0,0,1,0
238,Noah Vonleh,Power Forward,Charlotte Hornets,2524200,2015,-0.30483363965518717,6,4,0,0,1,0
237,Noah Vonleh,Power Forward,Portland Trail Blazers,2637720,2016,-0.33645780390535046,6,30,0,1,1,0
267,Noah Vonleh,Power Forward,Portland Trail Blazers,2751360,2017,-0.3591669605749374,6,30,0,2,1,0
386,Noah Vonleh,Power Forward,New York Knicks,1512601,2019,-0.6670649499957777,6,25,0,3,1,0
327,Noah Vonleh,Power Forward,Minnesota Timberwolves,2000000,2020,-0.6053811331689123,6,22,0,4,0,0
414,Noel Felix,Forward,Oklahoma City Thunder,664209,2007,-0.7817730830357569,1,26,0,0,1,0
323,Nolan Smith,Point Guard,Portland Trail Blazers,1365720,2012,-0.4917822492397672,5,30,0,0,1,0
344,Nolan Smith,Point Guard,Portland Trail Blazers,1365720,2013,-0.4539031935140156,5,30,0,1,1,0
402,Norm Richardson,Guard,Indiana Pacers,333000,2002,-0.8365346387787247,3,13,0,0,1,0
455,Norman Powell,Shooting Guard,Toronto Raptors,650000,2016,-0.7310004362118632,7,33,0,0,1,0
447,Norman Powell,Shooting Guard,Toronto Raptors,874636,2017,-0.6635521140635061,7,33,0,1,1,0
125,Norman Powell,Shooting Guard,Toronto Raptors,9367200,2018,0.5399158708471975,7,33,1,2,1,0
129,Norman Powell,Shooting Guard,Toronto Raptors,9367200,2019,0.3432807149702443,7,33,0,3,1,0
125,Norman Powell,Shooting Guard,Toronto Raptors,10116576,2020,0.3240326603894559,7,33,1,4,0,0
354,Norris Cole,Forward,Miami Heat,1082520,2012,-0.5586476105408942,1,20,0,0,1,0
368,Norris Cole,Forward,Miami Heat,1129200,2013,-0.5111508004181704,1,20,0,1,1,0
299,Norris Cole,Forward,Miami Heat,1129200,2014,-0.6532918185327942,1,20,0,2,1,0
266,Norris Cole,Forward,Miami Heat,2038206,2015,-0.41226095845230226,1,20,0,3,1,0
211,Norris Cole,Forward,New Orleans Pelicans,3036927,2016,-0.2572191884991635,1,24,0,4,0,0
557,Norris Cole,Forward,Oklahoma City Thunder,247991,2017,-0.7651874288502537,1,26,0,5,0,0
520,Norvel Pelle,Small Forward,Philadelphia 76ers,350189,2020,-0.7942978759141691,8,28,0,0,1,0
183,O.J. Mayo,Shooting Guard,Memphis Grizzlies,3875040,2009,-0.0990988470102094,7,19,0,0,1,0
166,O.J. Mayo,Shooting Guard,Memphis Grizzlies,4165560,2010,-0.016002307150204353,7,19,0,1,1,0
156,O.J. Mayo,Shooting Guard,Memphis Grizzlies,4456200,2011,0.14207795929980685,7,19,0,2,1,0
121,O.J. Mayo,Shooting Guard,Memphis Grizzlies,5632637,2012,0.5156645969711113,7,19,1,3,1,0
176,O.J. Mayo,Shooting Guard,Dallas Mavericks,4020000,2013,0.18854217285483243,7,7,0,4,0,0
74,O.J. Mayo,Shooting Guard,Milwaukee Bucks,8000000,2014,0.7509931303182159,7,21,1,5,0,0
78,O.J. Mayo,Shooting Guard,Milwaukee Bucks,8000000,2015,0.9055733041944136,7,21,1,6,0,0
94,O.J. Mayo,Shooting Guard,Milwaukee Bucks,8000000,2016,0.7279013947567182,7,21,1,7,0,0
299,OG Anunoby,Small Forward,Toronto Raptors,2034120,2018,-0.506209066671256,8,33,0,0,1,0
301,OG Anunoby,Small Forward,Toronto Raptors,2034120,2019,-0.5999813903070634,8,33,0,1,1,0
311,OG Anunoby,Small Forward,Toronto Raptors,2281800,2020,-0.5731127472109976,8,33,0,2,1,0
359,Obinna Ekezie,Center,LA Clippers,541000,2002,-0.780027189491359,0,14,0,0,1,0
395,Ognjen Kuzmic,Center,Golden State Warriors,490180,2014,-0.783897594863756,0,11,0,0,1,0
439,Ognjen Kuzmic,Center,Golden State Warriors,816482,2015,-0.6823188884475011,0,11,0,1,1,0
562,Okaro White,Forward,Miami Heat,210995,2017,-0.7711877960531366,1,20,0,0,1,0
329,Okaro White,Forward,Miami Heat,1544951,2018,-0.5759930986961302,1,20,0,1,1,0
434,Okaro White,Forward,Washington Wizards,1187862,2019,-0.7088364829404131,1,35,0,2,1,0
473,Okaro White,Forward,Washington Wizards,1187862,2020,-0.6983775222217476,1,35,0,3,1,0
201,Olden Polynice,Center,Utah Jazz,2200000,2001,-0.36049333609816087,0,34,0,0,1,0
304,Oleksiy Pecherov,Center,Washington Wizards,1345800,2008,-0.5910939720446492,0,35,0,0,1,0
305,Oleksiy Pecherov,Center,Washington Wizards,1446720,2009,-0.6166935643075013,0,35,0,1,1,0
296,Oleksiy Pecherov,Center,Minnesota Timberwolves,1547640,2010,-0.5800603577681498,0,22,0,2,1,0
482,Oliver Lafayette,Guard,Boston Celtics,2692,2010,-0.9129354483691207,3,2,0,0,1,0
453,Oliver Lafayette,Guard,Boston Celtics,762195,2011,-0.6990728806904788,3,2,0,1,1,0
515,Oliver Lafayette,Guard,Boston Celtics,762195,2012,-0.6342784257202144,3,2,0,2,1,0
359,Olumide Oyedeji,Center,Oklahoma City Thunder,316000,2001,-0.8789147246980905,0,26,0,0,1,0
372,Olumide Oyedeji,Center,Oklahoma City Thunder,466000,2002,-0.8004024716863225,0,26,0,1,1,0
271,Olumide Oyedeji,Center,Orlando Magic,587000,2003,-0.9588593128923968,0,27,0,2,1,0
334,Omari Spellman,Power Forward,Atlanta Hawks,1620480,2019,-0.6531883561695532,6,0,0,0,1,0
339,Omari Spellman,Power Forward,Golden State Warriors,1897800,2020,-0.6170838622139758,6,11,0,1,1,0
286,Omer Asik,Center,Chicago Bulls,1721000,2011,-0.4807462592763535,0,5,0,0,1,0
292,Omer Asik,Center,Chicago Bulls,1857500,2012,-0.37566979379955456,0,5,0,1,1,0
76,Omer Asik,Center,Houston Rockets,8374646,2013,1.2425463264771477,0,12,1,2,1,0
71,Omer Asik,Center,Houston Rockets,8374646,2014,0.8275649616838845,0,12,1,3,1,0
74,Omer Asik,Center,New Orleans Pelicans,8374646,2015,0.9883875267528485,0,24,1,4,0,0
81,Omer Asik,Center,New Orleans Pelicans,9213483,2016,0.9687656900695409,0,24,1,5,0,0
109,Omer Asik,Center,New Orleans Pelicans,9904494,2017,0.8009971288246224,0,24,1,6,0,0
106,Omer Asik,Center,Chicago Bulls,11286516,2018,0.8137222837839401,0,5,1,7,0,0
111,Omer Asik,Center,Chicago Bulls,11286516,2019,0.5901644324330868,0,5,1,8,0,0
118,Omer Asik,Center,Chicago Bulls,11286516,2020,0.4580002809274361,0,5,1,9,0,0
317,Omri Casspi,Forward,Sacramento Kings,1167000,2010,-0.6620731986445765,1,31,0,0,1,0
318,Omri Casspi,Forward,Sacramento Kings,1254480,2011,-0.5869761344043698,1,31,0,1,1,0
328,Omri Casspi,Forward,Cleveland Cavaliers,1341960,2012,-0.49739213972181096,1,6,0,2,1,0
275,Omri Casspi,Forward,Cleveland Cavaliers,2277306,2013,-0.233261738299527,1,6,0,3,1,0
316,Omri Casspi,Forward,Houston Rockets,947907,2014,-0.6903452957453525,1,12,0,4,0,0
366,Omri Casspi,Forward,Sacramento Kings,915243,2015,-0.660488105697669,1,31,0,5,0,0
229,Omri Casspi,Forward,Sacramento Kings,2836186,2016,-0.2970642786284783,1,31,0,6,0,0
568,Omri Casspi,Forward,Sacramento Kings,138414,2017,-0.7829596809042675,1,31,0,7,0,0
343,Omri Casspi,Forward,Golden State Warriors,1471382,2018,-0.5864883292852272,1,11,0,8,0,0
363,Omri Casspi,Forward,Memphis Grizzlies,1512601,2019,-0.6670649499957777,1,19,0,9,0,0
416,Omri Casspi,Forward,Memphis Grizzlies,1512601,2020,-0.6611922724432264,1,19,0,10,0,1
421,Orien Greene,Point Guard,Boston Celtics,398762,2006,-0.8899022854039085,5,2,0,0,1,0
406,Orien Greene,Point Guard,Indiana Pacers,664209,2007,-0.7817730830357569,5,13,0,1,1,0
379,Orien Greene,Point Guard,Sacramento Kings,770610,2008,-0.7223298086664638,5,31,0,2,1,0
589,Orlando Johnson,Shooting Guard,Indiana Pacers,550000,2013,-0.6513411180187387,7,13,0,0,1,0
517,Orlando Johnson,Shooting Guard,Phoenix Suns,55722,2016,-0.8489587031920465,7,29,0,1,1,0
408,Orlando Johnson,Shooting Guard,Milwaukee Bucks,980431,2017,-0.6463932631545163,7,21,0,2,1,0
463,Orlando Johnson,Shooting Guard,Milwaukee Bucks,980431,2018,-0.656526578451965,7,21,0,3,1,0
614,Oscar Bellfield,Point Guard,New York Knicks,473604,2013,-0.6698321047304325,5,25,0,0,1,0
399,Oscar Torres,Guard,Houston Rockets,333000,2002,-0.8365346387787247,3,12,0,0,1,0
104,Othella Harrington,Power Forward,Memphis Grizzlies,2025000,2000,-0.6415748008452336,6,19,0,0,1,0
174,Othella Harrington,Power Forward,Memphis Grizzlies,2250000,2001,-0.346734806676719,6,19,0,1,1,0
185,Othella Harrington,Power Forward,New York Knicks,2475000,2002,-0.25461657929056364,6,25,0,2,1,0
163,Othella Harrington,Power Forward,New York Knicks,2700000,2003,-0.4746765404596365,6,25,0,3,1,0
120,Othella Harrington,Power Forward,New York Knicks,2925000,2004,-0.6213379411167914,6,25,0,4,0,0
82,Othella Harrington,Power Forward,Chicago Bulls,3150000,2005,-0.7393516227938761,6,5,0,5,0,0
183,Othella Harrington,Power Forward,Chicago Bulls,3200000,2006,-0.19719285385729401,6,5,0,6,0,0
241,Othella Harrington,Power Forward,Charlotte Hornets,2200000,2007,-0.40315106205459306,6,4,0,7,0,0
236,Othella Harrington,Power Forward,Charlotte Hornets,2376000,2008,-0.3560426691920378,6,4,0,8,0,0
476,Othello Hunter,Small Forward,Atlanta Hawks,442114,2009,-0.8308246337568174,8,0,0,0,1,0
427,Othello Hunter,Small Forward,Atlanta Hawks,736420,2010,-0.7548461311387226,8,0,0,1,1,0
461,Othello Hunter,Small Forward,Madrid Real Madrid,736420,2011,-0.704942028918689,8,18,0,2,1,0
524,Othello Hunter,Small Forward,Madrid Real Madrid,736420,2012,-0.6403640708033237,8,18,0,3,1,0
462,Othyus Jeffers,Shooting Guard,Utah Jazz,113051,2010,-0.8891574557611931,7,34,0,0,1,0
533,Othyus Jeffers,Shooting Guard,Washington Wizards,35868,2011,-0.8644626314237951,7,35,0,1,1,0
615,Othyus Jeffers,Shooting Guard,Minnesota Timberwolves,35868,2012,-0.8057689528309618,7,22,0,2,1,0
694,Othyus Jeffers,Shooting Guard,Minnesota Timberwolves,35868,2013,-0.7757822926883097,7,22,0,3,1,0
427,Othyus Jeffers,Shooting Guard,San Antonio Spurs,52017,2014,-0.8734513158341533,7,32,0,4,0,0
206,Otis Thorpe,Center,Charlotte Hornets,2200000,2001,-0.36049333609816087,0,4,0,0,1,0
166,Otto Porter Jr.,Small Forward,Chicago Bulls,4278000,2013,0.25098882675840056,8,5,1,0,1,0
144,Otto Porter Jr.,Small Forward,Washington Wizards,4278000,2014,-0.00972593873101557,8,35,0,1,1,0
155,Otto Porter Jr.,Small Forward,Washington Wizards,4470480,2015,0.12538492688771086,8,35,0,2,1,0
155,Otto Porter Jr.,Small Forward,Washington Wizards,4662960,2016,0.06553217489067806,8,35,0,3,1,0
170,Otto Porter Jr.,Small Forward,Washington Wizards,5893981,2017,0.15053354703374625,8,35,0,4,0,0
13,Otto Porter Jr.,Small Forward,Washington Wizards,26011913,2018,2.914422810242048,8,35,1,5,0,0
16,Otto Porter Jr.,Small Forward,Washington Wizards,26011913,2019,2.484308363123077,8,35,1,6,0,0
34,Otto Porter Jr.,Small Forward,Chicago Bulls,27250575,2020,2.2860145366652755,8,5,1,7,0,0
45,P.J. Brown,Power Forward,Miami Heat,5124000,2000,0.24127031726946987,6,20,0,0,1,0
67,P.J. Brown,Power Forward,Charlotte Hornets,5764000,2001,0.6202146410622156,6,4,1,1,1,0
63,P.J. Brown,Power Forward,Charlotte Hornets,6404000,2002,0.812776537296264,6,4,1,2,1,0
58,P.J. Brown,Power Forward,New Orleans Pelicans,7044000,2003,0.5207280801972072,6,24,1,3,1,0
64,P.J. Brown,Power Forward,"NO/Oklahoma City
 Hornets",8000000,2006,0.9897842153612978,6,23,1,4,0,0
54,P.J. Brown,Power Forward,Chicago Bulls,8560000,2007,1.1647940902742082,6,5,1,5,0,0
